task_id,graph_id,optimizer,seed,O0_mean_energy,O3_mean_energy,O0_P_feas,O3_P_feas,O0_G_feas,O3_G_feas,delta_mean_energy_O3_minus_O0,delta_P_feas_O3_minus_O0,delta_G_feas_O3_minus_O0,O0_lower_energy_but_lower_feasibility_than_O3,O0_pass_improves_energy_but_reduces_feasibility_vs_embedded_p2
task-v2-ef23e17da545,g-a712031e7959d564,SLSQP,1103,1.2166361535471162,1.9049274618026024,0.0015536761034782914,0.0449874298231276,0.6276291749770453,2.0893598711081602,0.6882913082554862,0.04343375371964931,1.461730696131115,True,True
task-v2-ef23e17da545,g-a712031e7959d564,SLSQP,2207,1.2423452356978202,1.5181901378526463,0.00020829934783235537,0.09731216906762578,-0.2450434008773321,2.424435841908698,0.27584490215482615,0.09710386971979343,2.6694792427860303,True,True
task-v2-f0ef0f25a74e,g-8a16a856f5377a40,COBYLA,3301,1.5367796156778073,1.7391072001422023,0.04727658395754817,0.08796914497654068,1.8098847816377186,2.0795690640778814,0.20232758446439503,0.04069256101899251,0.26968428244016285,True,False
task-v2-f0ef0f25a74e,g-8a16a856f5377a40,Nelder-Mead,1103,1.3593774868973716,1.543213349515768,0.005955221120733038,0.04769989607567919,0.910136584966374,1.8137561260867954,0.18383586261839646,0.04174467495494615,0.9036195411204214,True,True
task-v2-f0ef0f25a74e,g-8a16a856f5377a40,Nelder-Mead,3301,1.3745978881561094,1.8037770605853627,0.024827249115361768,0.08606323161451786,1.5301672951948246,2.0700563427567067,0.4291791724292533,0.061235982499156086,0.539889047561882,True,False
task-v2-f0ef0f25a74e,g-8a16a856f5377a40,SLSQP,3301,1.3844580355836864,1.694617668828443,0.015799911903775436,0.08812475797889584,1.3338933586955175,2.0803366305261557,0.3101596332447565,0.07232484607512041,0.7464432718306382,True,False
task-v2-f1a738d52e35,g-60667963f6db3f1b,COBYLA,1103,1.7301822087548915,2.075347740292222,0.007928386110257559,0.027598240493171423,0.608454752991783,1.1501513557778331,0.34516553153733054,0.019669854382913864,0.5416966027860501,True,True
task-v2-f1a738d52e35,g-60667963f6db3f1b,Nelder-Mead,1103,1.6434993847472523,2.021238504347961,0.0014260240475174625,0.04574726658211728,-0.13660318979438202,1.3696351108806455,0.3777391196007087,0.04432124253459982,1.5062383006750275,True,True
task-v2-f1a738d52e35,g-60667963f6db3f1b,Nelder-Mead,2207,1.659707512412286,1.7492994307933305,0.006950186127074751,0.11492551980063398,0.551266396196033,1.7696864376882497,0.08959191838104452,0.10797533367355923,1.2184200414922168,True,True
task-v2-f1a738d52e35,g-60667963f6db3f1b,Nelder-Mead,3301,1.7132852454216418,2.0545787466205736,0.004850857258062935,0.06545874142424526,0.39508845618575594,1.5252376118445474,0.34129350119893176,0.06060788416618233,1.1301491556587915,True,False
task-v2-f1a738d52e35,g-60667963f6db3f1b,SLSQP,1103,1.617846498233674,1.8369160766804757,0.0013156141993644025,0.09332432877873338,-0.17160148686760512,1.6792648359873468,0.21906957844680175,0.09200871457936897,1.850866322854952,True,True
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,COBYLA,1103,1.446183572354734,1.6257473915497294,0.0049589867246036855,0.03031034284004125,0.10363291098164841,0.8898308140086048,0.1795638191949953,0.025351356115437564,0.7861979030269564,True,True
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,COBYLA,2207,1.2978309162462505,1.681700360581086,0.06838255173202601,0.0670442973425831,1.2431852680090638,1.2346018088272208,0.3838694443348356,-0.0013382543894429055,-0.008583459181843,False,False
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,COBYLA,3301,1.5557881264784499,1.295964634187579,0.010400738709458842,0.14311874965490523,0.425304151346058,1.5639364987099926,-0.25982349229087087,0.13271801094544639,1.1386323473639346,False,False
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,Nelder-Mead,3301,1.563515010155799,1.5104835423218181,0.03005312577569613,0.1129289656824263,0.8861296142475469,1.4610453157629406,-0.05303146783398094,0.08287583990673017,0.5749157015153937,False,False
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,SLSQP,3301,1.2158444668998327,1.2845126969400928,0.12241468724482808,0.14930263798783228,1.4960734926534027,1.5823074465361222,0.06866823004026013,0.026887950743004194,0.08623395388271948,True,False
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,COBYLA,1103,1.3126185126914587,1.273379950369098,0.006366673913268903,0.013026497402223084,2.523482524461651,2.8343975748190138,-0.03923856232236078,0.0066598234889541814,0.3109150503573628,False,False
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,COBYLA,3301,1.483329853566654,1.7261324597781036,0.005412206096803194,0.009737283478257027,2.4529442437895903,2.708007731275091,0.24280260621144967,0.004325077381453833,0.2550634874855007,True,False
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,Nelder-Mead,1103,1.2182526670752702,1.3540934399758664,0.0028166230719842453,0.008682598514157884,2.169298650043353,2.6582196372013724,0.13584077290059615,0.005865975442173639,0.48892098715801957,True,False
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,Nelder-Mead,2207,1.2503677903815098,1.364375680572436,0.005074122926139952,0.009673157943684752,2.4249309018844034,2.705138196623427,0.11400789019092628,0.004599035017544799,0.2802072947390237,True,False
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,Nelder-Mead,3301,1.3163620545519528,1.3949653726369717,0.0057832888293669,0.008123005643041433,2.481744800022629,2.629286672553903,0.07860331808501897,0.0023397168136745335,0.14754187253127382,True,False
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,SLSQP,1103,1.2721104503235738,1.7292506632238316,0.0020924501917135006,0.0018912680569664856,2.0402250465407095,1.9963230051126986,0.45714021290025775,-0.00020118213474701503,-0.04390204142801091,False,True
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,SLSQP,2207,1.2325312607054806,1.5487037396896355,0.006944694229778187,0.00632827759704652,2.561223046415923,2.520855439341235,0.3161724789841549,-0.0006164166327316672,-0.04036760707468812,False,True
task-v2-f6d986d24578,g-bd62d2d752385cc7,COBYLA,1103,1.3796136838162887,1.6271174725425679,0.002057315533440478,0.01016875796335503,1.652659581076123,2.346626586289683,0.2475037887262792,0.008111442429914552,0.69396700521356,True,True
task-v2-f6d986d24578,g-bd62d2d752385cc7,COBYLA,2207,1.3272841373929707,1.6910286131732435,0.0024571604030962143,0.013952933182761872,1.7297921839941086,2.484024190408469,0.3637444757802728,0.011495772779665658,0.7542320064143602,True,True
task-v2-f6d986d24578,g-bd62d2d752385cc7,COBYLA,3301,1.4734278401616585,1.6923484600054441,0.002205199318251619,0.012218834237434903,1.6828065254469813,2.4263884490446146,0.21892061984378564,0.010013634919183284,0.7435819235976333,True,True
task-v2-f6d986d24578,g-bd62d2d752385cc7,SLSQP,1103,1.2637082351887903,1.457761847118912,0.006816243713829232,0.02134737981936772,2.1729037860780216,2.66870325316568,0.19405361193012172,0.014531136105538488,0.4957994670876582,True,False
task-v2-f83834022ee2,g-553bb3c5ba0f2136,COBYLA,2207,1.56383885311548,1.7975553577778438,0.16319328161992705,0.11707326855205656,1.0188822496305798,0.8746377175138276,0.2337165046623637,-0.04612001306787049,-0.14424453211675226,False,False
task-v2-f83834022ee2,g-553bb3c5ba0f2136,COBYLA,3301,1.3190617115071208,1.5045264288150841,0.25680828588079374,0.1881296677923328,1.2157890060530279,1.0806372625832203,0.18546471730796332,-0.06867861808846093,-0.13515174346980752,False,False
task-v2-f83834022ee2,g-553bb3c5ba0f2136,Nelder-Mead,2207,1.4130002026480877,1.9864134056204479,0.24565527121768582,0.1075031000111897,1.1965060615517864,0.8376009619410165,0.5734132029723602,-0.13815217120649612,-0.3589050996107699,False,False
task-v2-f83834022ee2,g-553bb3c5ba0f2136,SLSQP,1103,1.470347903956419,1.6002180608238117,0.20442999345227453,0.16625997720535052,1.1167245887107458,1.026967690606931,0.12987015686739278,-0.03817001624692401,-0.08975689810381482,False,False
task-v2-f83834022ee2,g-553bb3c5ba0f2136,SLSQP,3301,1.3168370254044879,1.635241979116179,0.2630316835832467,0.1700608627286978,1.2261880387344979,1.036784351931301,0.3184049537116911,-0.09297082085454889,-0.18940368680319697,False,False
